Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q2.2,sch.l,sch.c,sch.d,dep.l,dep.c,dep.d,bp.l,bp.c,bp.d,md.l,md.c,md.d,anorexia.l,anorexia.c,anorexia.d,bulimia.l,bulimia.c,bulimia.d,ptsd.l,ptsd.c,ptsd.d,adhd.l,adhd.c,adhd.d,ocd.l,ocd.c,ocd.d,bpd.l,bpd.c,bpd.d,diabetes.l,diabetes.c,diabetes.d,tbi.l,tbi.c,tbi.d,dementia.l,dementia.c,dementia.d,epilepsy.l,epilepsy.c,epilepsy.d,ms.l,ms.c,ms.d,cerebralp.l,cerebralp.c,cerebralp.d,downsyn.l,downsyn.c,downsyn.d,tourette.l,tourette.c,tourette.d,alzheimer.l,alzheimer.c,alzheimer.d,parkinson.l,parkinson.c,parkinson.d,anxiety.l,anxiety.c,anxiety.d,suicide.l,suicide.c,suicide.d,panic.l,panic.c,panic.d,alcohol.l,alcohol.c,alcohol.d,substance.l,substance.c,substance.d,nicotine.l,nicotine.c,nicotine.d,meth.l,meth.c,meth.d,cocaine.l,cocaine.c,cocaine.d,heroin.l,heroin.c,heroin.d,gambling.l,gambling.c,gambling.d,asd.l,asd.c,asd.d,aspberger.l,aspberger.c,aspberger.d,asthma.l,asthma.c,asthma.d,narcolepsy.l,narcolepsy.c,narcolepsy.d,insomnia.l,insomnia.c,insomnia.d,dyslexia.l,dyslexia.c,dyslexia.d,cte.l,cte.c,cte.d,fragilex.l,fragilex.c,fragilex.d,genetic.l,genetic.c,genetic.d,neurological.l,neurological.c,neurological.d,Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,Have you or a loved one ever been diagnosed with a mental illness? - Selected Choice,Have you or a loved one ever been diagnosed with a mental illness? - Yes (please specify): - Text,"If you have any comments, please enter them here:"
4/19/19 12:41,4/19/19 12:45,IP Address,157.51.86.0,100,260,TRUE,4/19/19 12:45,R_10xca54ZyuN2GWC,,,,,10.99099731,76.96670532,anonymous,EN,Accept,,,82,,,,,,73,,,81,,,,,,,,,90,,,82,,,,,,,,,,,75,,,76,,,87,,,,,,85,,,88,,,,,,,,,,,,,,,86,,,85,,,76,,,,,,77,,,,,,,,,,,,74,,,,,,75,,,85,,,77,,,67,,,,,,,,,,,,,,,85,,Yes,55,Male,White,,Very Liberal,Liberal,No,,no
4/19/19 12:41,4/19/19 12:45,IP Address,76.170.75.8,100,247,TRUE,4/19/19 12:45,R_2gWDkwMGmlJadjP,,,,,34.44630432,-118.5355988,anonymous,EN,Accept,,,,,,2,,,,,,,,,,,,,,,10,,,0,,,1,,,75,,,0,,,,,,,,,,,,0,,,0,,,,,,3,,,25,,,,0,,,,,,,,,,,,81,,,,,,90,,,85,,,85,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,0,,,1,Yes,37,Female,White,,Very Liberal,Very Liberal,Yes (please specify):,depression,
4/19/19 12:38,4/19/19 12:45,IP Address,68.196.25.162,100,430,TRUE,4/19/19 12:45,R_2YDQ4Et1FVV3KxP,,,,,40.98640442,-74.11119843,anonymous,EN,Accept,,,,,,,27,,,45,,,,,,39,,,,,,74,,,75,,,,,,,,,,0,,,,,,26,,,70,,,,,,,,,79,,,51,,,,,40,,,,,,,,,26,,,19,,,81,,,,,,,,,0,,,,,,,,,,,,,,,76,,,38,,,76,,,,,,,,,73,,,42,,,Yes,27,Female,White,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,none
4/19/19 12:39,4/19/19 12:45,IP Address,23.241.130.80,100,386,TRUE,4/19/19 12:45,R_3nuzCRRYgqB2xNj,,,,,34.57150269,-118.0231018,anonymous,EN,Accept,54,,,,,,,,,,,,40,,,32,,,,,,,,,21,,,46,,,,,,,,,,,,51,,,81,,,72,,,,,,,,,29,,,51,,,72,,,66,,,,,,40,,,,,,,,,,,,,,,19,,,61,,,,40,,,41,,,75,,,,,,81,,,,,,,,,79,,,,,,,,Yes,35,Female,White,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,
4/19/19 12:42,4/19/19 12:45,IP Address,100.0.50.13,100,178,TRUE,4/19/19 12:45,R_3s0pHGgRvxDpgGn,,,,,42.49450684,-71.07150269,anonymous,EN,Accept,50,,,32,,,,,,34,,,,,,,,,50,,,,,,,,,50,,,50,,,,,,,,,50,,,,,,50,,,50,,,,,,,,,50,,,,,50,,,17,,,14,,,60,,,,,,,,,,,,,,,4,,,,,,,,,,,81,,,,,,,,,50,,,50,,,50,,,50,,,,,Yes,32,Male,White,,Liberal,Liberal,No,,
4/19/19 12:44,4/19/19 12:45,IP Address,174.49.83.114,100,109,TRUE,4/19/19 12:45,R_24LOTxQo6mhZnWc,,,,,34.23190308,-84.16269684,anonymous,EN,Accept,,,,12,,,44,,,,,,53,,,,,,,,,57,,,,,,44,,,,,,,,,,,,,61,,,60,,,41,,,,,,,,,21,,,12,,,,26,,,,,,,,,61,,,,,,30,,,71,,,71,,,,,,,,,30,,,23,,,,,,,,,4,,,2,,,,,,,,,,,,25,Yes,24,Male,Asian,,Somewhat Conservative,Somewhat Conservative,No,,
4/19/19 12:39,4/19/19 12:45,IP Address,107.174.82.26,100,380,TRUE,4/19/19 12:45,R_XGQMxAjZARnuuY1,,,,,34.04469299,-118.4487,anonymous,EN,Accept,,,,,,,,84,,,,,,,,,81,,,,,,76,,,73,,,68,,,,,,86,,,,,,,,,,,,80,,,67,,,82,,,66,,,,,,,,,,80,,,75,,,,,,80,,,79,,,,,,,,,,,,73,,,,72,,,71,,,71,,,,,,,,,75,,,,,,,,,73,,,Yes,25,Male,White,,Somewhat Conservative,Conservative,Yes (please specify):,,
4/19/19 12:44,4/19/19 12:45,IP Address,136.30.67.174,100,112,TRUE,4/19/19 12:45,R_2D5EPYC20SCYe21,,,,,41.87190247,-87.6588974,anonymous,EN,Accept,,,,,57,,,56,,,,,,,,,,,,63,,,39,,,,,,32,,,,54,,,,,,20,,,30,,,,,,,,,47,,,,,,38,,,,33,,,,,,51,,,51,,,40,,,47,,,,,,,,,,,,,,,40,,,,,,,,,,,,41,,,42,,,,,,,,,32,,,39,,,Yes,26,Male,White,,Somewhat Liberal,Somewhat Conservative,No,,
4/19/19 12:40,4/19/19 12:45,IP Address,71.226.224.250,100,329,TRUE,4/19/19 12:45,R_3FJ5VbcKYrJgmSN,,,,,40.36990356,-74.63809967,anonymous,EN,Accept,,,,,,,100,,,,,,,,,100,,,,,,100,,,100,,,100,,,,,,100,,,,,,100,,,100,,,100,,,,,,41,,,,,,,,,,,40,,,,,,20,,,,,,,,,,,,68,,,47,,,65,,,,,,44,,,,,,38,,,,,,,,,37,,,,,,,,,50,,,48,Yes,46,Male,White,,Very Conservative,Very Conservative,Yes (please specify):,I have depression,I think I made a mistake one question. I think the question was how likable is a person with Autism. I should have answered very likable or all the way to the right at 100.
4/19/19 12:42,4/19/19 12:45,IP Address,172.245.158.158,100,237,TRUE,4/19/19 12:45,R_32Kn9ZJxGf5IzhK,,,,,42.88639832,-78.87809753,anonymous,EN,Accept,,,,,,,82,,,89,,,75,,,,,,,,,87,,,82,,,,,,86,,,,,,,,,69,,,,,,,,,,,,80,,,89,,,79,,,,,,,87,,,81,,,85,,,,,,79,,,,,,,,,80,,,,,,,93,,,,,,,,,,,,65,,,,,,71,,,,,,89,,,83,Yes,36,Male,White,,Conservative,Very Conservative,No,,
4/19/19 12:41,4/19/19 12:46,IP Address,174.196.130.235,100,274,TRUE,4/19/19 12:46,R_2CEyz1aXR4zdEo5,,,,,35.91209412,-86.76550293,anonymous,EN,Accept,,,,39,,,55,,,,,,80,,,,,,,,,76,,,76,,,,,,,,,,,,,30,,,,,,70,,,,,,60,,,76,,,25,,,,,69,,,,,,41,,,62,,,,,,,,,,,,61,,,38,,,,,,,,24,,,,,,,,,,,,34,,,18,,,,,,35,,,9,,,,Yes,56,Female,White,,Conservative,Conservative,Yes (please specify):,ADHD,
4/19/19 12:44,4/19/19 12:46,IP Address,71.47.149.244,100,117,TRUE,4/19/19 12:46,R_2E0ge4RkdF2xbyM,,,,,28.62550354,-81.36460114,anonymous,EN,Accept,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,48,Female,Hispanic or Latino/a,,Liberal,Liberal,No,,
4/19/19 12:39,4/19/19 12:46,IP Address,67.255.25.40,100,433,TRUE,4/19/19 12:46,R_1CjXRnp947xYyUW,,,,,44.0473938,-70.38990021,anonymous,EN,Accept,,50,,,60,,,,,,,,,,,,,,,90,,,,,,80,,,65,,90,,,80,,,30,,,90,,,,,,,,,75,,,,,,,,,,,,,,,,,,,90,,,30,,,10,,,,,,,,,10,,,,,,25,,,,,,,,,90,,,,,,70,,,80,,,,,,50,,,,,,40,,Yes,31,Female,White,,Somewhat Liberal,Somewhat Conservative,Yes (please specify):,"Aunt, husband",
4/19/19 12:41,4/19/19 12:46,IP Address,104.35.170.65,100,283,TRUE,4/19/19 12:46,R_2cw5lhyY9c9RDLh,,,,,34.14830017,-118.0016022,anonymous,EN,Accept,,,,16,,,,,,43,,,,,,32,,,,,,,,,75,,,56,,,76,,,,,,27,,,,,,37,,,59,,,,,,,,,45,,,,,,20,,,,,,,,,,,,22,,,33,,,10,,,,,,19,,,,,,,,78,,,,,,,,,27,,,,,,0,,,51,,,36,,,,,,,Yes,55,Female,White,,Somewhat Conservative,Somewhat Conservative,No,,
4/19/19 12:40,4/19/19 12:46,IP Address,76.177.89.72,100,340,TRUE,4/19/19 12:46,R_29KogkUkzjthmKZ,,,,,38.05479431,-83.938797,anonymous,EN,Accept,,43,,,71,,,,,,,,,,,,,,,,,,83,,,84,,,43,,,,,,33,,,30,,,,,,,,,,,,32,,,81,,,30,,,,,,,,,,,57,,,,,,32,,,,,,34,,,34,,,33,,,,,,,,,,,,,86,,,,,,,,,,,,40,,,50,,,50,,,50,,Yes,41,Female,White,,Very Liberal,Very Liberal,Yes (please specify):,"I have bipolar-nos, panic disorder, OCD, agoraphobia, social phobia, claustrophobia, skin-picking disorder , and haif-pulling disorder. My sister had bullimia. My son as anxiety and depression, plus ADHD, my daughter has anxiety and depression.",
4/19/19 12:42,4/19/19 12:46,IP Address,47.34.155.174,100,229,TRUE,4/19/19 12:46,R_RFAQidCdCoVCqeR,,,,,34.55630493,-117.3527985,anonymous,EN,Accept,,,,,,,,75,,,60,,,,,,25,,,,,,50,,,,,,60,,,,5,,,50,,,75,,,,,,,,,80,,,,,,,,,66,,,,,,,,,,,,85,,,,,,90,,,,,,,,,95,,,95,,,50,70,,,,,,,,,50,,,90,,,100,,,,,,75,,,,,,,,,Yes,28,Female,White,,Somewhat Liberal,Somewhat Conservative,Yes (please specify):,"Bipolar, Schizophrenia, ADHD, seizures, traumatic brain injury, early stage alzheimers/huntingtons",
4/19/19 12:41,4/19/19 12:46,IP Address,66.229.248.177,100,278,TRUE,4/19/19 12:46,R_274klUdBz0oGEOf,,,,,25.60620117,-80.34519958,anonymous,EN,Accept,,,,,,70,,,,,,56,,,30,,,29,,,40,,,,,,,,,,,,,,,,,50,,,80,,,,,,29,,,50,,,,,,,,,64,,,,,,,,70,,,30,,,,,,,,,10,,,18,,,,,,50,,,,,,39,,,,,,30,,,61,,,,,,,,,50,,,,,,20,,,No,26,Male,Hispanic or Latino/a,,Somewhat Conservative,Neither Liberal nor Conservative,Yes (please specify):,dementia my great aunt,
4/19/19 12:43,4/19/19 12:46,IP Address,45.51.136.108,100,200,TRUE,4/19/19 12:46,R_1Fnywymlls2BPVL,,,,,33.94410706,-118.197998,anonymous,EN,Accept,,,,45,,,30,,,14,,,,,,,,,54,,,,,,39,,,,,,,,6,,,59,,,,,,35,,,4,,,,,,,,,,,,,,,37,54,,,,,,,,,,,,48,,,36,,,35,,,,,,22,,,,,,70,,,,,,,,,77,,,,,,76,,,60,,,,,,80,,,,,,No,26,Female,Hispanic or Latino/a,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,I did not have any problems with the survey.
4/19/19 12:43,4/19/19 12:46,IP Address,93.183.224.117,100,207,TRUE,4/19/19 12:46,R_2ZOb2jSg95wvfIq,,,,,49.59370422,34.54069519,anonymous,EN,Accept,,,69,,,23,,,,,,92,,,,,,91,,,,,,,,,51,,,,,,,,12,,,26,,,,,,,,,21,,,,,,18,,,6,,,,,,50,,,,,,39,,,,,,,,,,,,32,,,31,,,,,,40,,,,,50,,,18,,,,,,,,,,,,34,,,51,,,,,,5,,,No,31,Male,White,,Neither Liberal nor Conservative,Conservative,No,,N/A
4/19/19 12:39,4/19/19 12:46,IP Address,196.19.245.152,100,423,TRUE,4/19/19 12:46,R_2CZKtFTxKKZdbya,,,,,39.09970093,-94.57859802,anonymous,EN,Accept,81,,,71,,,,,,,,,81,,,81,,,91,,,,,,,,,,,,,,,,72,,,82,,,,,,,,,82,,,,,,92,,,82,,,,,,,,,,,81,,,71,,,82,,,72,,,,,,,,,,,,81,,,,71,,,92,,,82,,,,,,93,,,82,,,,,,,,,,,,,,Yes,28,Female,White,,Very Conservative,Conservative,Prefer not to answer,,GOOD SURVEY
4/19/19 12:39,4/19/19 12:46,IP Address,47.37.186.142,100,426,TRUE,4/19/19 12:46,R_1re3oHoY6bxxHIh,,,,,33.76300049,-118.1773987,anonymous,EN,Accept,,,,26,,,,,,,,,30,,,,,,36,,,,,,11,,,26,,,,35,,,,,,,,,,,,60,,,0,,,20,,,,,,,,,32,,,,,,0,,,33,,,,,,,,,,,,15,,,,,,,,,25,,,18,,,,,,76,,,,,,,,,,,,,,,83,,,35,,,71,,Yes,32,Male,Hispanic or Latino/a,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,
4/19/19 12:42,4/19/19 12:46,IP Address,24.116.131.122,100,270,TRUE,4/19/19 12:46,R_2Qy4m4HjTsHp71V,,,,,34.70550537,-112.0091019,anonymous,EN,Accept,,,,10,,,,,,,,,20,,,15,,,,,,10,,,20,,,,,,75,,,50,,,51,,,,,,70,,,30,,,,,,,,,,,,,,,,,,,,,15,,,50,,,,,,,,,5,,,,,,5,,,10,,,,,,,,,,,40,,,,,,65,,,51,,,75,,,,,,,,,75,Yes,58,Male,White,,Somewhat Conservative,Somewhat Conservative,No,,
4/19/19 12:44,4/19/19 12:46,IP Address,66.27.65.220,100,144,TRUE,4/19/19 12:46,R_3e3Jpn8p6jyWaNs,,,,,32.95109558,-117.2240982,anonymous,EN,Accept,,,,,,64,,,,,,59,,,14,,,,,,,,,58,,,,,,71,,,22,,,65,,,39,,,31,,,,,,,,,,,,,,,,,,0,,,,,,67,,,,,,,,,39,,,11,,,,,,79,,,,,,,86,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,Yes,24,Female,White,,Somewhat Conservative,Somewhat Conservative,No,,
4/19/19 12:38,4/19/19 12:46,IP Address,24.246.165.142,100,527,TRUE,4/19/19 12:46,R_Acck8nkPqEfMuad,,,,,35.35960388,-82.4265976,anonymous,EN,Accept,,23,,,37,,,,,,,,,39,,,,,,,,,69,,,,,,47,,,,,69,,,36,,,83,,,65,,,,,,,,,,,,26,,,,,,38,,,30,,,,,,,,,12,,,,,,10,,,,,,,,,36,,,,32,,,64,,,,,,,,,,,,47,,,55,,,,,,,,,59,,Yes,57,Male,White,,Somewhat Conservative,Very Conservative,Prefer not to answer,,no
4/19/19 12:43,4/19/19 12:46,IP Address,173.91.143.161,100,206,TRUE,4/19/19 12:46,R_07IUX9yJXjXZUbL,,,,,41.1257019,-80.62770081,anonymous,EN,Accept,,57,,,,,,,,,70,,,54,,,,,,60,,,56,,,,,,,,,,,,,,,,,,,,66,,,,,,76,,,60,,,66,,,70,,,,65,,,,,,57,,,,,,34,,,,,,17,,,17,,,,,,,,,46,,,66,,,71,,,,,,57,,,,,,,,,,,,60,,,,,Yes,28,Male,White,,Liberal,Somewhat Conservative,No,,
4/19/19 12:43,4/19/19 12:46,IP Address,104.172.130.54,100,198,TRUE,4/19/19 12:46,R_3ix3KWrmj7HnCLv,,,,,34.1822052,-119.2160034,anonymous,EN,Accept,,,94,,,51,,,,,,82,,,35,,,,,,,,,,,,,,,97,,,,40,,,40,,,,,,50,,,,,,60,,,,,,,,,50,,,,,28,,,,,,55,,,,,,76,,,,,,90,,,,,,,,,78,,,,,55,,,80,,,,,,20,,,45,,,,,,50,,,,,,,,Yes,28,Male,Asian,,Somewhat Liberal,Somewhat Liberal,No,,
4/19/19 12:42,4/19/19 12:46,IP Address,174.219.133.107,100,248,TRUE,4/19/19 12:46,R_1pAnCbpfQ1sQKjm,,,,,44.94270325,-93.28710175,anonymous,EN,Accept,,0,,,60,,,,,,62,,,,,,37,,,,,,69,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,70,,,0,,,,,,,,,,,33,,,,,,,,,,,,32,,,0,,,,,,9,,,34,,80,,,,,,0,,,,,,20,,,,,,,,,57,,,70,,,,,,Yes,20,Female,Hispanic or Latino/a,,Liberal,Somewhat Conservative,Yes (please specify):,anxiety,
4/19/19 12:44,4/19/19 12:46,IP Address,24.49.161.166,100,169,TRUE,4/19/19 12:46,R_12P7mcmJa6Ik02c,,,,,32.89320374,-105.9485016,anonymous,EN,Accept,0,,,51,,,84,,,,,,,,,,,,,,,,,,0,,,28,,,,,,,0,,,,,,,,,28,,,0,,,0,,,51,,,,,,,,,,,,0,,,0,,,,,,,,,51,,,,,,25,,,0,,,,,,,,,,,,75,,,0,,,63,,,75,,,,,,0,,,,,,,,Yes,30,Male,White,,Liberal,Liberal,Yes (please specify):,"PSTD, Depession",
4/19/19 12:41,4/19/19 12:47,IP Address,174.216.34.99,100,355,TRUE,4/19/19 12:47,R_2TKTGto36Izu7k3,,,,,47.61090088,-122.3302994,anonymous,EN,Accept,,,,,,,,,,,,,40,,,,,,55,,,85,,,85,,,45,,,,,0,,,,,,20,,,0,,,,,,10,,,0,,,,,,,,,,40,,,,,,40,,,,,,75,,,,,,,,,75,,,,,,60,,,,,,,80,,,90,,,,,,45,,,,,,30,,,51,,,,,,,,Yes,64,Female,White,,Very Conservative,Very Conservative,Yes (please specify):,bipolar,
4/19/19 12:38,4/19/19 12:47,IP Address,24.186.105.216,100,494,TRUE,4/19/19 12:47,R_1hyhHxuabPkv136,,,,,40.94569397,-74.18260193,anonymous,EN,Accept,87,,,94,,,91,,,,,,91,,,,,,90,,,,,,,,,,,,,,100,,,,,,100,,,,,,,,,,,,100,,,100,,,100,,,,,,,,,,,,88,,,,,,,,,91,,,82,,,82,,,,,,77,100,,,,,,82,,,,,,,,,72,,,,,,100,,,,,,100,,,Yes,30,Male,Hispanic or Latino/a,,Liberal,Somewhat Liberal,No,,Thank you for the opportunity!
4/19/19 12:43,4/19/19 12:47,IP Address,76.175.166.124,100,195,TRUE,4/19/19 12:47,R_2Cpn9WyzCOdcUwx,,,,,33.7256012,-117.9118958,anonymous,EN,Accept,,,,,60,,,60,,,,,,50,,,,,,55,,,,,,,,,51,,70,,,45,,,,,,,,,80,,,65,,,,,,,,,45,,,,,,,,,,,,65,,,20,,,,,,,,,9,,,,,,20,,,35,,,,,,,,,,,,,45,,,67,,,50,,,31,,,,,,62,,,,,Yes,23,Female,Asian,,Very Liberal,Somewhat Liberal,Prefer not to answer,,
4/19/19 12:38,4/19/19 12:47,IP Address,167.160.136.198,100,502,TRUE,4/19/19 12:47,R_29g19L0WngYHOqo,,,,,34.9151001,-81.01290131,anonymous,EN,Accept,,,70,,,32,,,,,,81,,,24,,,70,,,,,,,,,,,,,27,,,,,,,,,28,,,,,,,,,,,,2,,,78,,,74,,,,86,,,,,,,,,22,,,85,,,,,,,,,65,,,74,,,,,,,,9,,,,,,,,,85,,,78,,,,,,,,,25,,,78,,,Yes,24,Female,Hispanic or Latino/a,,Liberal,Very Liberal,Yes (please specify):,PTSD,
4/19/19 12:44,4/19/19 12:47,IP Address,172.92.213.228,100,188,TRUE,4/19/19 12:47,R_1pQN1gytCJAk63m,,,,,48.50039673,-122.6309052,anonymous,EN,Accept,,,,,,,82,,,,,,71,,,,,,71,,,,,,81,,,71,,,,,,71,,,80,,,89,,,94,,,,,,93,,,,,,,,,,,,,,,,82,,,,,,76,,,75,,,71,,,69,,,,,,,,,,,,,,,95,,,94,,,,,,,,,94,,,,,,,,,94,,,91,,Yes,50,Female,White,,Liberal,Liberal,Yes (please specify):,"depression, anxiety, PTSD",
4/19/19 12:42,4/19/19 12:47,IP Address,47.208.54.61,100,307,TRUE,4/19/19 12:47,R_OqGI1yJ4ME2AYyR,,,,,40.79379272,-124.1573029,anonymous,EN,Accept,,,,,,,51,,,,,,51,,,51,,,51,,,51,,,,,,,,,,,0,,,51,,,23,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,51,,,,,,51,,,51,,,,,,,,,51,,,51,,,,,,51,,,51,,,51,,,,,,,,,,,,,,,51,,,51,,,Yes,64,Female,White,,Very Liberal,Liberal,Yes (please specify):,Bipolar,Thank you.
4/19/19 12:42,4/19/19 12:47,IP Address,24.34.126.240,100,266,TRUE,4/19/19 12:47,R_1ouyxefh0LsSBk6,,,,,41.70509338,-70.22699738,anonymous,EN,Accept,,7,,,66,,,,,,19,,,52,,,,,,,,,52,,,,,,,,71,,,,,,14,,,70,,,60,,,,,,,,,,,,,,,65,,,74,,,,,,30,,,,,,,,,,,,,,,51,,,14,,,51,,,,40,,,,,,76,,,51,,,,,,71,,,52,,,,,,,,,,,Yes,73,Male,White,,Conservative,Conservative,No,,
4/19/19 12:44,4/19/19 12:47,IP Address,73.173.103.253,100,168,TRUE,4/19/19 12:47,R_1OP29liHX0s790l,,,,,39.21240234,-76.87760162,anonymous,EN,Accept,,,90,,,5,,,,,,65,,,,,,,,,,,,,,,10,,,80,,,,,,,,,,50,,,,,,45,,,70,,,,,,30,,,20,,,,,10,,,,,,,,,85,,,,,,,,,,,,30,,,90,,,20,,,,,,,50,,,,,,20,,,,,,,,,20,,,50,,,40,,,Yes,25,Male,White,,Very Liberal,Very Liberal,No,,
4/19/19 12:42,4/19/19 12:47,IP Address,97.101.193.204,100,325,TRUE,4/19/19 12:47,R_puAGI308OLIMntv,,,,,28.33250427,-80.61209869,anonymous,EN,Accept,,,,,,,51,,,,,,51,,,51,,,51,,,,,,51,,,,,,,51,,,,,,,,,51,,,,,,51,,,,,,,,,51,,,51,,,,,,,51,,,51,,,,,,51,,,,,,51,,,,,,51,,,,51,,,,,,51,,,,,,51,,,,,,51,,,,,,,,,51,,,Yes,22,Male,White,,Liberal,Liberal,No,,
4/19/19 12:44,4/19/19 12:47,IP Address,24.56.18.8,100,165,TRUE,4/19/19 12:47,R_wZsNYe7jbiwAKAh,,,,,33.66130066,-112.0398026,anonymous,EN,Accept,,,,,,,,,66,,,,,,15,,,25,,,,,,24,,,23,,,,,,,,,72,,,86,,,,,,21,,,20,,,,,,,,,,,,33,65,,,,,,,,,39,,,70,,,59,,,,,,24,,,,,,,,,,,,,32,,,76,,,,,,,,,,,,,,,54,,,35,,,52,,Yes,35,Male,White,,Neither Liberal nor Conservative,Neither Liberal nor Conservative,No,,
4/19/19 12:46,4/19/19 12:47,IP Address,98.223.155.249,100,95,TRUE,4/19/19 12:47,R_2Brs0kIwgvTUq43,,,,,41.90139771,-88.75150299,anonymous,EN,Accept,,46,,,40,,,,,,25,,,47,,,24,,,,,,,,,,,,,,,,34,,,80,,,56,,,79,,,,,,,,,64,,,,,,,,,,,,56,,,84,,,27,,,,,,,,,56,,,,,,71,,,,,,,61,,,,,,,,,,,,86,,,67,,,73,,,44,,,,,,,,,Yes,28,Male,White,,Somewhat Liberal,Conservative,No,,
4/19/19 12:45,4/19/19 12:47,IP Address,38.127.0.213,100,119,TRUE,4/19/19 12:47,R_1PcawqORKjeL4xt,,,,,29.94949341,-90.12039948,anonymous,EN,Accept,,51,,,51,,,,,,56,,,51,,,,,,51,,,,,,,,,,,76,,,100,,,100,,,,,,,,,,,,100,,,,,,100,,,,,,,,,,,,,,,,,100,,,,,,4,,,,,,100,,,100,,,51,,74,,,,,,80,,,51,,,,,,,,,32,,,,,,,,,39,,Yes,46,Female,White,,Very Liberal,Very Liberal,No,,Thanks!
4/19/19 12:43,4/19/19 12:47,IP Address,196.16.109.211,100,228,TRUE,4/19/19 12:47,R_ZCNNMTs8TjQcD29,,,,,34.05439758,-118.2440033,anonymous,EN,Accept,,,,31,,,75,,,,,,,,,65,,,,,,,,,72,,,74,,,,64,,,,,,,,,72,,,,,,,,,,,,34,,,48,,,62,,,,,66,,,,,,67,,,,,,62,,,43,,,,,,73,,,,,,,,,,,,,,68,,,37,,,73,,,65,,,,,,60,,,,,,,Yes,27,Female,White,,Somewhat Conservative,Somewhat Liberal,Prefer not to answer,,
4/19/19 12:42,4/19/19 12:47,IP Address,71.219.124.101,100,296,TRUE,4/19/19 12:47,R_3eh5ok3YDpmNVSS,,,,,36.83099365,-79.42970276,anonymous,EN,Accept,,,,,42,,,33,,,34,,,40,,,,,,22,,,,,,,,,,,,,,,,,,30,,,,,,76,,,74,,,72,,,61,,,,,,,,,,,,,31,,,60,,,61,,,62,,,,,,59,,,,,,,,,,,,,,51,,,,,,,,,51,,,66,,,,,,44,,,,,,59,,Yes,47,Female,White,,Somewhat Conservative,Somewhat Conservative,Yes (please specify):,ADHD,NONE
4/19/19 12:38,4/19/19 12:47,IP Address,71.209.160.131,100,543,TRUE,4/19/19 12:47,R_3Mflqy4VvSX0V1q,,,,,33.42939758,-112.3896027,anonymous,EN,Accept,,20,,,70,,,,,,,,,,,,,,,70,,,30,,,,,,70,,,,,,,,,,3,,,1,,,0,,,0,,,0,,,,,,,,,,60,,,1,,,,,,40,,,,,,40,,,,,,50,,,,,,,,,30,,,,,,60,,,,,,,,,,,,15,,,75,,,,,,50,,,Yes,62,Male,White,,Conservative,Very Conservative,No,,
4/19/19 12:45,4/19/19 12:47,IP Address,184.176.108.66,100,153,TRUE,4/19/19 12:47,R_2UgYLaBA29ORCHL,,,,,33.42939758,-112.3896027,anonymous,EN,Accept,,2,,,0,,,,,,,,,0,,,,,,4,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,8,,,1,,,,,,,,,,,,,,35,,,37,,,,,,,,,47,,,40,,,12,,,,,,,,,,0,,,,,,,,,0,,,0,,,0,,,0,,,,Yes,30,Female,White,,Very Liberal,Very Liberal,Yes (please specify):,"schizoaffective, ocd, anxiety",
4/19/19 12:45,4/19/19 12:47,IP Address,24.92.125.42,100,147,TRUE,4/19/19 12:47,R_1f13x3gKr32n5pU,,,,,31.90330505,-106.4169998,anonymous,EN,Accept,,,,,,,,,,,,47,,,,,,,,,60,,,47,,,43,,,60,,,,,36,,,,,,55,,,35,,,,,,58,,,,,,24,,,,,,,,,,46,,,,,,52,,,,,,,,,59,,,,,,58,,,44,,,,,41,,,,,,48,,,61,,,42,,,46,,,,,,,,,,,Yes,24,Female,White,,Somewhat Liberal,Somewhat Liberal,No,,
