Response ID,Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,.,unpredD,SincereD,DanD,TrustD,FriendD,HelpD,MoralD,UnderD,IntellD,SkillD,ConD,CreatD,CapD,AngD,DesD,EmbD,HapD,What is 2 + 4 equal to? - Equal to?,IsoD,VioD,SucD,UnpreS,SinS,DanS,TrustS,FriendS,HelpS,MorS,UndS,IntelS,SkilS,ConS,CreatS,CapS,AngS,DesirS,EmbS,JoyS,What is 1 + 3 equal to? - Equal to?,IsoS,VioS,SucS,Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,"If you have any comments, please enter them here:"
R_1LNLeWEoSMglZoe,2/27/19 11:09,2/27/19 11:15,0,76.185.169.131,100,338,1,2/27/19 11:15,,,,,29.41479492,-98.46009827,anonymous,EN,1,50.0,100.0,1,100.0,83.0,1,100.0,100,100.0,100.0,28.0,100.0,100.0,20,82.0,1,21.0,6.0,45.0,1.0,100.0,72.0,100.0,60.0,45.0,100.0,49.0,100.0,83.0,100.0,100.0,76.0,100.0,100.0,100.0,100.0,11.0,40.0,4.0,12.0,12.0,100.0,1.0,48.0,2.0,5.0,,3.0,6.0,
R_3JyjBvug6jVAQnQ,2/27/19 11:10,2/27/19 11:15,0,192.154.226.29,100,304,1,2/27/19 11:15,,,,,32.84249878,-117.24839779999999,anonymous,EN,1,74.0,69.0,62,61.0,63.0,52,51.0,72,60.0,58.0,64.0,45.0,62.0,57,82.0,60,71.0,6.0,66.0,55.0,54.0,68.0,55.0,73.0,55.0,64.0,55.0,59.0,92.0,62.0,63.0,60.0,67.0,57.0,66.0,65.0,68.0,64.0,4.0,55.0,53.0,55.0,1.0,23.0,2.0,1.0,,5.0,6.0,its nice
R_3nHkG53sZgppSvU,2/27/19 11:13,2/27/19 11:15,0,40.142.175.70,100,134,1,2/27/19 11:15,,,,,33.08000183,-83.23789978,anonymous,EN,1,47.0,26.0,47,61.0,43.0,61,40.0,64,44.0,31.0,54.0,63.0,38.0,67,44.0,17,85.0,6.0,65.0,31.0,84.0,69.0,84.0,49.0,70.0,34.0,52.0,48.0,69.0,49.0,76.0,56.0,63.0,82.0,45.0,64.0,72.0,40.0,4.0,57.0,76.0,57.0,1.0,26.0,2.0,3.0,,6.0,5.0,
R_31coW6Ko089jpNT,2/27/19 11:08,2/27/19 11:15,0,199.8.23.87,100,397,1,2/27/19 11:15,,,,,40.53590393,-85.66159821,anonymous,EN,1,71.0,87.0,5,61.0,55.0,67,65.0,91,89.0,66.0,30.0,82.0,72.0,25,40.0,60,25.0,6.0,71.0,15.0,50.0,61.0,51.0,51.0,9.0,39.0,60.0,50.0,39.0,60.0,51.0,30.0,71.0,61.0,40.0,14.0,51.0,39.0,4.0,81.0,40.0,39.0,1.0,30.0,2.0,5.0,,6.0,6.0,
R_2a8fYKQTXeXSRW0,2/27/19 11:10,2/27/19 11:15,0,185.144.159.202,100,303,1,2/27/19 11:15,,,,,25.78059387,-80.18260193,anonymous,EN,1,7.0,91.0,2,98.0,89.0,1,93.0,91,97.0,85.0,92.0,89.0,85.0,9,90.0,69,93.0,6.0,95.0,94.0,93.0,2.0,92.0,1.0,90.0,90.0,4.0,95.0,94.0,94.0,98.0,92.0,91.0,84.0,5.0,89.0,97.0,89.0,4.0,84.0,7.0,91.0,1.0,24.0,2.0,2.0,,7.0,6.0,NICE
R_qCmjNlwNpRFrGIV,2/27/19 11:08,2/27/19 11:15,0,107.146.243.120,100,384,1,2/27/19 11:15,,,,,35.33839417,-119.06269840000002,anonymous,EN,1,50.0,50.0,50,50.0,50.0,20,50.0,50,50.0,50.0,30.0,50.0,50.0,50,50.0,50,10.0,6.0,70.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,40.0,50.0,50.0,50.0,50.0,30.0,50.0,40.0,50.0,50.0,50.0,40.0,4.0,60.0,50.0,50.0,1.0,29.0,1.0,5.0,,1.0,1.0,
R_1Eh64xxsI2aovWn,2/27/19 11:08,2/27/19 11:15,0,64.145.79.104,100,390,1,2/27/19 11:15,,,,,40.78199768,-73.99530029,anonymous,EN,1,100.0,12.0,87,37.0,15.0,100,6.0,9,39.0,5.0,10.0,9.0,5.0,83,7.0,82,7.0,6.0,94.0,91.0,8.0,15.0,65.0,17.0,87.0,88.0,19.0,93.0,73.0,100.0,100.0,87.0,72.0,91.0,16.0,82.0,16.0,63.0,4.0,63.0,81.0,87.0,1.0,25.0,1.0,5.0,,4.0,4.0,
R_2dWtpnFtulU284t,2/27/19 11:11,2/27/19 11:15,0,199.0.194.104,100,232,1,2/27/19 11:15,,,,,39.55160522,-97.65679932,anonymous,EN,1,50.0,75.0,29,71.0,62.0,51,82.0,78,82.0,81.0,30.0,77.0,83.0,50,51.0,50,40.0,6.0,86.0,23.0,72.0,87.0,32.0,89.0,30.0,65.0,73.0,49.0,49.0,65.0,51.0,51.0,90.0,45.0,51.0,16.0,51.0,51.0,4.0,70.0,78.0,41.0,1.0,41.0,2.0,5.0,,3.0,5.0,
R_3kncFUWrcwL7Oit,2/27/19 11:10,2/27/19 11:15,0,190.112.203.246,100,301,1,2/27/19 11:15,,,,,25.76339722,-80.18859863,anonymous,EN,1,84.0,88.0,20,81.0,80.0,83,47.0,62,68.0,58.0,81.0,74.0,61.0,61,72.0,57,91.0,6.0,72.0,59.0,86.0,35.0,44.0,25.0,76.0,75.0,35.0,35.0,85.0,69.0,80.0,75.0,45.0,46.0,35.0,62.0,63.0,50.0,4.0,37.0,68.0,78.0,1.0,29.0,1.0,5.0,,6.0,5.0,
R_VKGfCuSoSuFAJ21,2/27/19 11:09,2/27/19 11:15,0,172.9.152.189,100,348,1,2/27/19 11:15,,,,,35.65150452,-80.48889923,anonymous,EN,1,10.0,65.0,10,70.0,45.0,20,60.0,71,65.0,66.0,40.0,45.0,75.0,8,35.0,5,35.0,6.0,80.0,5.0,70.0,30.0,50.0,20.0,45.0,55.0,25.0,44.0,46.0,60.0,60.0,61.0,55.0,55.0,24.0,41.0,4.0,40.0,4.0,86.0,20.0,55.0,1.0,67.0,1.0,5.0,,4.0,6.0,It went smoothly
R_3dJR81ch2xt81sR,2/27/19 11:11,2/27/19 11:15,0,104.136.244.184,100,246,1,2/27/19 11:15,,,,,28.47970581,-82.55619812,anonymous,EN,1,73.0,78.0,24,47.0,31.0,24,64.0,29,39.0,68.0,5.0,68.0,61.0,58,22.0,22,8.0,6.0,100.0,20.0,44.0,66.0,40.0,81.0,54.0,38.0,48.0,68.0,12.0,100.0,67.0,25.0,76.0,74.0,77.0,26.0,40.0,12.0,4.0,25.0,74.0,53.0,1.0,38.0,1.0,5.0,,3.0,3.0,
R_3Dvx8mbxcorwXGo,2/27/19 11:12,2/27/19 11:15,0,184.190.88.155,100,177,1,2/27/19 11:15,,,,,30.04870605,-89.95850372,anonymous,EN,1,64.0,67.0,30,69.0,42.0,15,73.0,67,68.0,70.0,37.0,67.0,37.0,9,46.0,21,9.0,6.0,70.0,7.0,65.0,94.0,5.0,88.0,4.0,37.0,5.0,6.0,5.0,61.0,10.0,33.0,13.0,25.0,56.0,7.0,69.0,31.0,4.0,19.0,72.0,24.0,1.0,34.0,2.0,3.0,,4.0,4.0,
R_3kGQCAaV5NjsxyY,2/27/19 11:12,2/27/19 11:15,0,129.7.0.131,100,179,1,2/27/19 11:15,,,,,29.83399963,-95.43419647,anonymous,EN,1,65.0,61.0,47,57.0,54.0,60,61.0,65,48.0,63.0,57.0,52.0,67.0,63,54.0,23,5.0,6.0,55.0,37.0,66.0,77.0,61.0,68.0,25.0,43.0,60.0,52.0,48.0,55.0,61.0,38.0,66.0,55.0,43.0,37.0,42.0,25.0,4.0,66.0,61.0,38.0,1.0,18.0,1.0,2.0,,6.0,4.0,nine
R_DbYPkdSLKqF4DPX,2/27/19 11:13,2/27/19 11:15,0,68.118.139.87,100,130,1,2/27/19 11:15,,,,,33.94490051,-117.3834,anonymous,EN,1,47.0,78.0,23,69.0,51.0,72,68.0,55,71.0,59.0,47.0,45.0,75.0,10,49.0,35,0.0,6.0,85.0,19.0,25.0,90.0,56.0,58.0,18.0,31.0,67.0,73.0,30.0,67.0,39.0,69.0,53.0,71.0,61.0,39.0,8.0,51.0,4.0,29.0,53.0,37.0,2.0,25.0,2.0,2.0,,2.0,2.0,
R_1LZtDMwI2oqyn5F,2/27/19 11:08,2/27/19 11:15,0,75.111.164.130,100,426,1,2/27/19 11:15,,,,,33.51460266,-101.87950129999999,anonymous,EN,1,53.0,40.0,3,50.0,18.0,45,61.0,60,30.0,35.0,5.0,56.0,45.0,52,55.0,65,14.0,6.0,9.0,3.0,18.0,89.0,40.0,51.0,20.0,10.0,21.0,50.0,35.0,30.0,15.0,5.0,70.0,40.0,51.0,20.0,10.0,10.0,4.0,90.0,50.0,10.0,1.0,36.0,1.0,5.0,,3.0,4.0,None
R_yXagcxnnmzLfGj7,2/27/19 11:08,2/27/19 11:15,0,174.105.162.204,100,442,1,2/27/19 11:15,,,,,40.38490295,-82.48729706,anonymous,EN,1,80.0,60.0,0,60.0,75.0,80,70.0,50,70.0,80.0,29.0,0.0,30.0,0,0.0,20,0.0,6.0,80.0,20.0,50.0,100.0,1.0,70.0,1.0,50.0,10.0,40.0,35.0,70.0,60.0,73.0,80.0,100.0,50.0,50.0,0.0,40.0,4.0,0.0,90.0,50.0,1.0,30.0,1.0,5.0,,5.0,5.0,
R_1rBczAEXSklzUOM,2/27/19 11:13,2/27/19 11:15,0,71.234.233.198,100,123,1,2/27/19 11:15,,,,,41.31860352,-72.93019867,anonymous,EN,1,17.0,50.0,0,50.0,50.0,50,71.0,50,50.0,50.0,12.0,48.0,49.0,7,50.0,23,11.0,6.0,75.0,15.0,50.0,76.0,49.0,50.0,39.0,50.0,41.0,50.0,41.0,39.0,50.0,17.0,28.0,50.0,50.0,17.0,49.0,35.0,4.0,64.0,50.0,35.0,1.0,28.0,1.0,3.0,,4.0,4.0,
R_3qIHOKI8CcNBQZI,2/27/19 11:13,2/27/19 11:15,0,73.90.36.218,100,141,1,2/27/19 11:15,,,,,38.62260437,-121.388504,anonymous,EN,1,56.0,58.0,21,60.0,53.0,31,67.0,27,77.0,64.0,8.0,56.0,64.0,37,37.0,88,21.0,6.0,90.0,36.0,43.0,90.0,16.0,68.0,8.0,47.0,83.0,34.0,9.0,41.0,34.0,57.0,18.0,20.0,41.0,15.0,64.0,49.0,4.0,81.0,57.0,24.0,1.0,24.0,1.0,5.0,,2.0,2.0,
R_D6RkeRQu8hBDSDv,2/27/19 11:10,2/27/19 11:15,0,71.142.123.97,100,308,1,2/27/19 11:15,,,,,35.80470276,-78.88809967,anonymous,EN,1,73.0,74.0,43,55.0,73.0,67,84.0,76,76.0,64.0,20.0,63.0,81.0,55,28.0,32,5.0,6.0,98.0,49.0,65.0,90.0,71.0,80.0,30.0,50.0,92.0,71.0,60.0,50.0,39.0,53.0,39.0,54.0,60.0,42.0,71.0,55.0,4.0,92.0,83.0,50.0,1.0,35.0,2.0,5.0,,2.0,3.0,
R_3RyKHJlFZFsWYKU,2/27/19 11:11,2/27/19 11:15,0,159.45.129.17,100,259,1,2/27/19 11:15,,,,,35.29159546,-80.82009888,anonymous,EN,1,3.0,88.0,1,91.0,75.0,13,91.0,87,86.0,81.0,54.0,84.0,85.0,4,71.0,77,24.0,6.0,78.0,1.0,71.0,55.0,85.0,2.0,75.0,72.0,31.0,86.0,74.0,87.0,70.0,20.0,86.0,73.0,17.0,30.0,72.0,11.0,4.0,82.0,2.0,12.0,1.0,46.0,2.0,5.0,,2.0,3.0,
R_22WASdVW3BGIhhX,2/27/19 11:12,2/27/19 11:15,0,139.60.126.174,100,234,1,2/27/19 11:15,,,,,42.96560669,-85.65000153,anonymous,EN,1,52.0,51.0,52,50.0,41.0,67,51.0,51,52.0,52.0,35.0,60.0,51.0,52,50.0,64,35.0,6.0,77.0,44.0,51.0,72.0,80.0,52.0,53.0,53.0,67.0,52.0,51.0,52.0,53.0,43.0,62.0,52.0,52.0,53.0,52.0,53.0,4.0,84.0,47.0,41.0,1.0,34.0,2.0,5.0,,1.0,1.0,
R_1F54NI5nOuk34t3,2/27/19 11:11,2/27/19 11:16,0,69.176.23.15,100,273,1,2/27/19 11:16,,,,,37.53810120000001,-82.79759979,anonymous,EN,1,61.0,68.0,28,73.0,71.0,27,60.0,70,76.0,62.0,66.0,57.0,74.0,13,68.0,21,20.0,6.0,32.0,14.0,35.0,57.0,62.0,21.0,30.0,39.0,68.0,69.0,44.0,67.0,52.0,48.0,38.0,66.0,12.0,63.0,12.0,47.0,4.0,59.0,31.0,35.0,1.0,31.0,1.0,5.0,,3.0,5.0,No problems.
R_12t2FJNdSaho8i6,2/27/19 11:09,2/27/19 11:16,0,71.67.137.98,100,403,1,2/27/19 11:16,,,,,39.44880676,-83.84169769,anonymous,EN,1,70.0,50.0,10,30.0,40.0,3,50.0,40,50.0,20.0,20.0,40.0,50.0,10,20.0,20,5.0,6.0,70.0,10.0,30.0,95.0,5.0,100.0,3.0,5.0,1.0,5.0,5.0,50.0,20.0,30.0,20.0,50.0,30.0,1.0,1.0,3.0,4.0,90.0,100.0,10.0,1.0,38.0,2.0,5.0,,6.0,6.0,
R_3QSkMcAOfegWxCl,2/27/19 11:10,2/27/19 11:16,0,104.169.189.63,100,372,1,2/27/19 11:16,,,,,35.19590759,-83.82279968,anonymous,EN,1,10.0,90.0,0,90.0,90.0,10,90.0,90,90.0,90.0,5.0,60.0,90.0,30,85.0,95,10.0,6.0,90.0,0.0,70.0,20.0,80.0,2.0,50.0,70.0,40.0,90.0,80.0,90.0,85.0,20.0,95.0,85.0,50.0,50.0,95.0,30.0,4.0,70.0,0.0,50.0,1.0,28.0,1.0,5.0,,2.0,3.0,
R_3j0agnwDIhIzH6E,2/27/19 11:08,2/27/19 11:16,0,73.254.109.131,100,496,1,2/27/19 11:16,,,,,47.58569336,-122.03450009999999,anonymous,EN,1,38.0,3.0,30,35.0,15.0,90,50.0,50,47.0,50.0,2.0,4.0,100.0,10,5.0,65,1.0,6.0,95.0,10.0,50.0,100.0,19.0,77.0,1.0,8.0,100.0,65.0,26.0,39.0,48.0,3.0,100.0,25.0,86.0,2.0,100.0,4.0,4.0,93.0,50.0,2.0,1.0,22.0,1.0,2.0,,3.0,3.0,
R_DITwnQnQxdiJfnX,2/27/19 11:13,2/27/19 11:16,0,75.86.24.233,100,164,1,2/27/19 11:16,,,,,43.08279419,-88.02690125,anonymous,EN,1,0.0,100.0,0,100.0,50.0,50,100.0,100,100.0,100.0,50.0,50.0,100.0,0,50.0,0,0.0,6.0,60.0,0.0,100.0,50.0,100.0,50.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,0.0,50.0,100.0,50.0,4.0,50.0,0.0,100.0,1.0,26.0,1.0,2.0,,1.0,1.0,Everything was clear with no errors at all!
R_Z1Rkzyofy7iDHb3,2/27/19 11:08,2/27/19 11:16,0,99.166.159.211,100,445,1,2/27/19 11:16,,,,,41.44949341,-87.47640228,anonymous,EN,1,45.0,45.0,0,85.0,71.0,40,50.0,100,20.0,70.0,30.0,40.0,100.0,50,60.0,80,15.0,6.0,10.0,,40.0,100.0,50.0,50.0,50.0,50.0,40.0,50.0,50.0,10.0,50.0,50.0,50.0,23.0,50.0,50.0,50.0,50.0,4.0,50.0,50.0,30.0,1.0,28.0,1.0,5.0,,1.0,1.0,"Depression an Schizophrenia come in various forms and not enough information was given to accurately answer each question, but it can provide insight from an outsiders perspective how they think someone with a mental illness is like. "
R_1mX9uOJLJcMLPGR,2/27/19 11:11,2/27/19 11:16,0,157.50.226.125,100,319,1,2/27/19 11:16,,,,,10.99099731,76.96670532,anonymous,EN,1,43.0,31.0,67,53.0,83.0,39,75.0,40,38.0,55.0,71.0,79.0,38.0,46,38.0,87,74.0,6.0,82.0,42.0,67.0,64.0,24.0,77.0,79.0,53.0,38.0,43.0,43.0,54.0,37.0,65.0,32.0,28.0,75.0,61.0,27.0,77.0,4.0,43.0,78.0,49.0,1.0,28.0,1.0,5.0,,6.0,5.0,no
R_3humIKLPtU3CIJz,2/27/19 11:13,2/27/19 11:16,0,97.120.108.214,100,195,1,2/27/19 11:16,,,,,45.57769775,-122.6795044,anonymous,EN,1,40.0,66.0,19,44.0,29.0,71,40.0,61,71.0,60.0,30.0,40.0,34.0,61,20.0,71,15.0,6.0,86.0,19.0,30.0,72.0,40.0,30.0,29.0,40.0,61.0,40.0,40.0,61.0,39.0,30.0,81.0,29.0,61.0,39.0,19.0,29.0,4.0,80.0,19.0,19.0,1.0,27.0,2.0,5.0,,2.0,2.0,
R_2viW3YBYzZwhUQD,2/27/19 11:08,2/27/19 11:16,0,24.29.243.221,100,449,1,2/27/19 11:16,,,,,40.48449707,-81.43579865,anonymous,EN,1,26.0,70.0,19,65.0,50.0,20,82.0,62,51.0,50.0,34.0,51.0,75.0,22,58.0,32,35.0,6.0,51.0,16.0,50.0,60.0,33.0,61.0,33.0,51.0,38.0,70.0,39.0,52.0,51.0,36.0,48.0,42.0,41.0,34.0,27.0,51.0,4.0,50.0,39.0,44.0,1.0,58.0,1.0,5.0,,3.0,3.0,"It is extremely stupid on your part to put a slider that is very sensitive to answer both attention check questions, IT""S ON YOU if the questions are wrong,,,,,,, "
R_BVVj6cHwILFu4mZ,2/27/19 11:13,2/27/19 11:16,0,173.89.228.75,100,203,1,2/27/19 11:16,,,,,41.23260498,-80.45300293,anonymous,EN,1,9.0,77.0,34,65.0,66.0,66,73.0,53,51.0,42.0,29.0,55.0,48.0,19,51.0,41,60.0,6.0,68.0,6.0,57.0,68.0,33.0,50.0,18.0,42.0,78.0,48.0,23.0,24.0,10.0,15.0,26.0,17.0,46.0,25.0,13.0,25.0,4.0,85.0,40.0,14.0,1.0,30.0,1.0,5.0,,2.0,2.0,
R_2aboDZCX5pNtuWc,2/27/19 11:09,2/27/19 11:16,0,72.92.25.56,100,421,1,2/27/19 11:16,,,,,39.82949829,-75.43540192,anonymous,EN,1,50.0,77.0,19,51.0,50.0,27,73.0,72,73.0,70.0,39.0,70.0,73.0,41,61.0,81,40.0,6.0,85.0,21.0,70.0,84.0,60.0,51.0,38.0,,28.0,75.0,40.0,62.0,73.0,40.0,71.0,71.0,50.0,39.0,83.0,40.0,4.0,89.0,41.0,52.0,1.0,66.0,2.0,5.0,,1.0,3.0,many questions are not related to mental illness; I would not know if someone is moral or intelligent just based on this info for instance so you should restructure if you want real and usable results
R_30oWaOl3MoQWzZ5,2/27/19 11:12,2/27/19 11:16,0,173.31.17.53,100,290,1,2/27/19 11:16,,,,,41.64750671,-93.47239685,anonymous,EN,1,50.0,50.0,20,50.0,50.0,0,50.0,50,50.0,51.0,30.0,50.0,50.0,50,40.0,0,30.0,6.0,60.0,20.0,30.0,70.0,30.0,58.0,50.0,50.0,30.0,40.0,10.0,30.0,30.0,30.0,50.0,10.0,40.0,20.0,0.0,20.0,4.0,50.0,40.0,50.0,1.0,22.0,1.0,5.0,,5.0,5.0,
R_PHxVfgyrYmmZwnn,2/27/19 11:08,2/27/19 11:16,0,104.131.66.8,100,503,1,2/27/19 11:16,,,,,40.83639526,-74.14029694,anonymous,EN,1,56.0,60.0,60,60.0,64.0,30,61.0,71,66.0,50.0,40.0,61.0,71.0,60,51.0,40,50.0,6.0,30.0,40.0,60.0,81.0,29.0,81.0,19.0,50.0,61.0,,39.0,,50.0,19.0,10.0,29.0,65.0,50.0,40.0,50.0,4.0,60.0,71.0,29.0,1.0,29.0,2.0,2.0,,3.0,3.0,
R_xmDX8TQJngfJ4eB,2/27/19 11:14,2/27/19 11:17,0,70.66.159.29,100,169,1,2/27/19 11:17,,,,,48.47770691,-123.365799,anonymous,EN,1,0.0,100.0,0,100.0,71.0,21,100.0,85,100.0,85.0,40.0,50.0,85.0,0,75.0,29,28.0,6.0,50.0,0.0,62.0,0.0,100.0,0.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,51.0,71.0,100.0,0.0,76.0,21.0,51.0,4.0,19.0,0.0,71.0,1.0,27.0,1.0,5.0,,1.0,1.0,
R_re86rby56bwURfb,2/27/19 11:08,2/27/19 11:17,0,72.182.160.80,100,539,1,2/27/19 11:17,,,,,32.66090393,-97.03420258,anonymous,EN,1,33.0,72.0,61,59.0,60.0,28,57.0,23,32.0,26.0,49.0,20.0,58.0,45,19.0,29,35.0,6.0,35.0,28.0,26.0,23.0,30.0,72.0,18.0,28.0,77.0,29.0,9.0,36.0,28.0,23.0,47.0,26.0,75.0,18.0,41.0,32.0,4.0,68.0,33.0,20.0,1.0,30.0,1.0,5.0,,5.0,5.0,
R_30vN5FMEAGO85It,2/27/19 11:10,2/27/19 11:17,0,98.160.165.102,100,375,1,2/27/19 11:17,,,,,36.12199402,-115.08599850000002,anonymous,EN,1,35.0,40.0,40,45.0,35.0,70,50.0,40,50.0,40.0,30.0,40.0,45.0,55,21.0,60,10.0,6.0,65.0,40.0,40.0,60.0,50.0,60.0,40.0,40.0,60.0,40.0,50.0,50.0,45.0,35.0,65.0,45.0,60.0,20.0,60.0,40.0,4.0,70.0,50.0,30.0,2.0,32.0,1.0,2.0,,3.0,1.0,
R_2c2uhCMYySxM6PX,2/27/19 11:10,2/27/19 11:17,0,148.74.246.117,100,419,1,2/27/19 11:17,,,,,40.94760132,-73.86239624,anonymous,EN,1,24.0,46.0,50,51.0,51.0,50,53.0,54,65.0,50.0,51.0,49.0,50.0,15,62.0,37,52.0,6.0,2.0,9.0,75.0,1.0,51.0,3.0,,50.0,43.0,51.0,52.0,77.0,55.0,49.0,78.0,56.0,34.0,52.0,60.0,45.0,4.0,62.0,1.0,65.0,2.0,55.0,2.0,3.0,,4.0,4.0,No
R_O6UnRM51UtvTWql,2/27/19 11:09,2/27/19 11:17,0,173.217.96.226,100,478,1,2/27/19 11:17,,,,,30.17129517,-93.22440338,anonymous,EN,1,0.0,100.0,0,75.0,100.0,0,100.0,100,100.0,100.0,25.0,100.0,75.0,0,30.0,0,40.0,6.0,50.0,0.0,75.0,100.0,24.0,74.0,0.0,23.0,30.0,50.0,50.0,77.0,75.0,50.0,100.0,76.0,100.0,26.0,100.0,23.0,4.0,100.0,100.0,50.0,1.0,56.0,2.0,5.0,,2.0,2.0,
R_31TUAI94jofIWqL,2/27/19 11:08,2/27/19 11:17,0,212.103.49.105,100,512,1,2/27/19 11:17,,,,,34.05490112,-118.25779720000001,anonymous,EN,1,100.0,30.0,10,60.0,60.0,81,50.0,20,50.0,50.0,10.0,10.0,50.0,10,50.0,10,10.0,6.0,10.0,10.0,30.0,100.0,50.0,100.0,11.0,52.0,76.0,10.0,10.0,40.0,50.0,6.0,50.0,10.0,60.0,40.0,10.0,50.0,4.0,52.0,100.0,50.0,1.0,23.0,2.0,5.0,,5.0,5.0,
R_tG4LNCmbTJjIWFr,2/27/19 11:13,2/27/19 11:17,0,190.112.201.228,100,247,1,2/27/19 11:17,,,,,25.76339722,-80.18859863,anonymous,EN,1,32.0,51.0,17,71.0,41.0,19,54.0,53,49.0,68.0,63.0,48.0,54.0,23,62.0,34,59.0,6.0,65.0,49.0,52.0,58.0,56.0,39.0,51.0,31.0,19.0,43.0,64.0,43.0,54.0,56.0,63.0,39.0,32.0,37.0,60.0,52.0,4.0,19.0,34.0,63.0,1.0,25.0,2.0,5.0,,5.0,6.0,thanks for given this opportunity.
R_1MX19LFMOORxzAw,2/27/19 11:09,2/27/19 11:17,0,23.94.83.120,100,478,1,2/27/19 11:17,,,,,42.88639832,-78.87809753,anonymous,EN,1,67.0,61.0,40,68.0,78.0,46,54.0,48,80.0,49.0,46.0,48.0,45.0,85,56.0,40,50.0,6.0,48.0,84.0,50.0,64.0,60.0,65.0,62.0,64.0,68.0,65.0,59.0,65.0,65.0,67.0,72.0,68.0,76.0,69.0,73.0,57.0,4.0,58.0,64.0,68.0,1.0,23.0,2.0,2.0,,5.0,6.0,nice
R_sG0qVaMUq8YAqIN,2/27/19 11:09,2/27/19 11:17,0,73.246.98.161,100,509,1,2/27/19 11:17,,,,,41.94500732,-87.79959869,anonymous,EN,1,4.0,100.0,15,91.0,75.0,29,94.0,100,72.0,93.0,51.0,95.0,99.0,0,67.0,74,70.0,6.0,79.0,0.0,71.0,50.0,83.0,50.0,87.0,66.0,49.0,75.0,50.0,91.0,68.0,52.0,96.0,82.0,0.0,36.0,0.0,69.0,4.0,50.0,50.0,31.0,1.0,39.0,1.0,5.0,,7.0,7.0,
R_3oLLN3BvgU8gXeB,2/27/19 11:08,2/27/19 11:17,0,74.219.23.61,100,540,1,2/27/19 11:17,,,,,35.28430176,-80.76000214,anonymous,EN,1,35.0,83.0,9,80.0,66.0,25,85.0,65,80.0,80.0,13.0,82.0,77.0,35,68.0,58,17.0,6.0,65.0,10.0,81.0,87.0,50.0,44.0,40.0,46.0,35.0,60.0,46.0,27.0,20.0,10.0,28.0,28.0,25.0,13.0,30.0,21.0,4.0,84.0,60.0,10.0,1.0,48.0,1.0,5.0,,5.0,6.0,Interesting study. Thank you.
R_D0DHYqNiiFBgcNz,2/27/19 11:08,2/27/19 11:17,0,162.198.138.219,100,553,1,2/27/19 11:17,,,,,41.36759949,-81.86180115,anonymous,EN,1,77.0,66.0,54,40.0,27.0,78,73.0,56,52.0,50.0,33.0,49.0,49.0,34,56.0,80,38.0,6.0,72.0,66.0,50.0,79.0,54.0,58.0,30.0,47.0,79.0,38.0,43.0,51.0,41.0,52.0,34.0,51.0,63.0,50.0,60.0,41.0,4.0,42.0,57.0,50.0,2.0,46.0,1.0,2.0,,4.0,4.0,
R_24jjU3d4fIvbG5u,2/27/19 11:08,2/27/19 11:17,0,104.35.170.65,100,573,1,2/27/19 11:17,,,,,34.14830017,-118.00160220000001,anonymous,EN,1,61.0,58.0,26,43.0,43.0,54,64.0,53,43.0,53.0,30.0,44.0,53.0,38,33.0,55,25.0,6.0,72.0,20.0,38.0,74.0,39.0,44.0,28.0,29.0,62.0,44.0,40.0,48.0,32.0,29.0,40.0,35.0,61.0,29.0,45.0,28.0,4.0,66.0,54.0,34.0,1.0,55.0,2.0,5.0,,6.0,6.0,
R_1NlEOToftihy14m,2/27/19 11:09,2/27/19 11:17,0,24.211.26.202,100,506,1,2/27/19 11:17,,,,,43.05000305,-88.39720154,anonymous,EN,1,60.0,56.0,35,50.0,35.0,55,50.0,60,55.0,50.0,10.0,62.0,46.0,19,25.0,65,5.0,6.0,64.0,34.0,50.0,90.0,45.0,60.0,30.0,30.0,65.0,45.0,25.0,50.0,35.0,15.0,60.0,40.0,30.0,3.0,60.0,15.0,4.0,80.0,40.0,20.0,1.0,35.0,1.0,5.0,,3.0,5.0,
R_tGP85zzXtnJOa0p,2/27/19 11:13,2/27/19 11:17,0,18.223.143.247,100,241,1,2/27/19 11:17,,,,,39.96530151,-83.02349854,anonymous,EN,1,63.0,47.0,9,20.0,12.0,80,15.0,20,71.0,31.0,5.0,21.0,49.0,30,17.0,19,3.0,6.0,82.0,21.0,18.0,84.0,15.0,29.0,19.0,38.0,80.0,25.0,20.0,27.0,12.0,29.0,32.0,34.0,33.0,45.0,46.0,10.0,4.0,70.0,59.0,21.0,1.0,30.0,2.0,5.0,,4.0,4.0,it was interesting thank you
