Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,.,"In your opinion, how *unpredictable* is this person? - How unpredictable?","In your opinion, how *sincere* is this person? - How sincere?","In your opinion, how *dangerous* is this person? - How dangerous?","In your opinion, how *trustworthy* is this person? - How trustworthy?","In your opinion, how *friendly* is this person? - How friendly?","In your opinion, how *helpless* is this person? - How helpless?","In your opinion, how *moral* is this person? - How moral?","In your opinion, how *understanding* is this person? - How understanding?","In your opinion, how *intelligent* is this person? - How intelligent?","In your opinion, how *skilled* is this person? - How skilled?","In your opinion, how *confident* is this person? - How confident?","In your opinion, how *creative* is this person? - How creative?","In your opinion, how *capable* is this person? - How capable?","In your opinion, how *angry* is this person? - How angry?","In your opinion, how *desirable* is this person? - How desirable?","In your opinion, how *embarrassed* is this person? - How embarrassed?","In your opinion, how *joyful* is this person? - How happy?",What is 2 + 4 equal to? - Equal to?,"In your opinion, how *isolated* is this person? - How isolated?","In your opinion, how *violent* is this person? - How violent?","In your opinion, how *successful* is this person? - How successful?","In your opinion, how *unpredictable* is this person? - How unpredictable?","In your opinion, how *sincere* is this person? - How sincere?","In your opinion, how *dangerous* is this person? - How dangerous?","In your opinion, how *trustworthy* is this person? - How trustworthy?","In your opinion, how *friendly* is this person? - How friendly?","In your opinion, how *helpless* is this person? - How helpless?","In your opinion, how *moral* is this person? - How moral?","In your opinion, how *understanding* is this person? - How understanding?","In your opinion, how *intelligent* is this person? - How intelligent?","In your opinion, how *skilled* is this person? - How skilled?","In your opinion, how *confident* is this person? - How confident?","In your opinion, how *creative* is this person? - How creative?","In your opinion, how *capable* is this person? - How capable?","In your opinion, how *angry* is this person? - How angry?","In your opinion, how *desirable* is this person? - How desirable?","In your opinion, how *embarrassed* is this person? - How embarrassed?","In your opinion, how *joyful* is this person? - How joyful?",What is 1 + 3 equal to? - Equal to?,"In your opinion, how *isolated* is this person? - How isolated?","In your opinion, how *violent* is this person? - How violent?","In your opinion, how *successful* is this person? - How successful?",Are you a native English speaker?,What is your age? - years,What is your gender?,What is your ethnicity? - Selected Choice,What is your ethnicity? - Other (please specify): - Text,How politically liberal or conservative are you? - SOCIAL ISSUES,How politically liberal or conservative are you? - ECONOMIC ISSUES,"If you have any comments, please enter them here:"
2/27/19 11:12,2/27/19 11:16,0,173.31.17.53,100,290,1,2/27/19 11:16,R_30oWaOl3MoQWzZ5,,,,,41.64750671,-93.47239685,anonymous,EN,1,50,50,20,50,50,0,50,50,50,51,30,50,50,50,40,0,30,6,60,20,30,70,30,58,50,50,30,40,10,30,30,30,50,10,40,20,0,20,4,50,40,50,1,22,1,5,,5,5,
2/27/19 11:08,2/27/19 11:16,0,104.131.66.8,100,503,1,2/27/19 11:16,R_PHxVfgyrYmmZwnn,,,,,40.83639526,-74.14029694,anonymous,EN,1,56,60,60,60,64,30,61,71,66,50,40,61,71,60,51,40,50,6,30,40,60,81,29,81,19,50,61,,39,,50,19,10,29,65,50,40,50,4,60,71,29,1,29,2,2,,3,3,
2/27/19 11:14,2/27/19 11:17,0,216.156.128.185,100,178,1,2/27/19 11:17,R_3j9BFy9LIPEDM9H,,,,,40.38589478,-74.1740036,anonymous,EN,1,51,70,43,73,70,46,100,72,63,42,61,31,45,88,48,32,76,68,41,37,57,47,81,65,41,51,81,69,66,64,54,46,62,87,69,60,45,44,41,73,52,65,1,34,2,3,,3,3,
2/27/19 11:14,2/27/19 11:17,0,70.66.159.29,100,169,1,2/27/19 11:17,R_xmDX8TQJngfJ4eB,,,,,48.47770691,-123.365799,anonymous,EN,1,0,100,0,100,71,21,100,85,100,85,40,50,85,0,75,29,28,6,50,0,62,0,100,0,100,100,50,100,100,100,100,51,71,100,0,76,21,51,4,19,0,71,1,27,1,5,,1,1,
2/27/19 11:08,2/27/19 11:17,0,72.182.160.80,100,539,1,2/27/19 11:17,R_re86rby56bwURfb,,,,,32.66090393,-97.03420258,anonymous,EN,1,33,72,61,59,60,28,57,23,32,26,49,20,58,45,19,29,35,6,35,28,26,23,30,72,18,28,77,29,9,36,28,23,47,26,75,18,41,32,4,68,33,20,1,30,1,5,,5,5,
2/27/19 11:10,2/27/19 11:17,0,98.160.165.102,100,375,1,2/27/19 11:17,R_30vN5FMEAGO85It,,,,,36.12199402,-115.0859985,anonymous,EN,1,35,40,40,45,35,70,50,40,50,40,30,40,45,55,21,60,10,6,65,40,40,60,50,60,40,40,60,40,50,50,45,35,65,45,60,20,60,40,4,70,50,30,2,32,1,2,,3,1,
2/27/19 11:10,2/27/19 11:17,0,148.74.246.117,100,419,1,2/27/19 11:17,R_2c2uhCMYySxM6PX,,,,,40.94760132,-73.86239624,anonymous,EN,1,24,46,50,51,51,50,53,54,65,50,51,49,50,15,62,37,52,6,2,9,75,1,51,3,,50,43,51,52,77,55,49,78,56,34,52,60,45,4,62,1,65,2,55,2,3,,4,4,No
2/27/19 11:09,2/27/19 11:17,0,173.217.96.226,100,478,1,2/27/19 11:17,R_O6UnRM51UtvTWql,,,,,30.17129517,-93.22440338,anonymous,EN,1,0,100,0,75,100,0,100,100,100,100,25,100,75,0,30,0,40,6,50,0,75,100,24,74,0,23,30,50,50,77,75,50,100,76,100,26,100,23,4,100,100,50,1,56,2,5,,2,2,
2/27/19 11:08,2/27/19 11:17,0,212.103.49.105,100,512,1,2/27/19 11:17,R_31TUAI94jofIWqL,,,,,34.05490112,-118.2577972,anonymous,EN,1,100,30,10,60,60,81,50,20,50,50,10,10,50,10,50,10,10,6,10,10,30,100,50,100,11,52,76,10,10,40,50,6,50,10,60,40,10,50,4,52,100,50,1,23,2,5,,5,5,
2/27/19 11:13,2/27/19 11:17,0,190.112.201.228,100,247,1,2/27/19 11:17,R_tG4LNCmbTJjIWFr,,,,,25.76339722,-80.18859863,anonymous,EN,1,32,51,17,71,41,19,54,53,49,68,63,48,54,23,62,34,59,6,65,49,52,58,56,39,51,31,19,43,64,43,54,56,63,39,32,37,60,52,4,19,34,63,1,25,2,5,,5,6,thanks for given this opportunity.
2/27/19 11:09,2/27/19 11:17,0,23.94.83.120,100,478,1,2/27/19 11:17,R_1MX19LFMOORxzAw,,,,,42.88639832,-78.87809753,anonymous,EN,1,67,61,40,68,78,46,54,48,80,49,46,48,45,85,56,40,50,6,48,84,50,64,60,65,62,64,68,65,59,65,65,67,72,68,76,69,73,57,4,58,64,68,1,23,2,2,,5,6,nice
2/27/19 11:09,2/27/19 11:17,0,73.246.98.161,100,509,1,2/27/19 11:17,R_sG0qVaMUq8YAqIN,,,,,41.94500732,-87.79959869,anonymous,EN,1,4,100,15,91,75,29,94,100,72,93,51,95,99,0,67,74,70,6,79,0,71,50,83,50,87,66,49,75,50,91,68,52,96,82,0,36,0,69,4,50,50,31,1,39,1,5,,7,7,
2/27/19 11:08,2/27/19 11:17,0,74.219.23.61,100,540,1,2/27/19 11:17,R_3oLLN3BvgU8gXeB,,,,,35.28430176,-80.76000214,anonymous,EN,1,35,83,9,80,66,25,85,65,80,80,13,82,77,35,68,58,17,6,65,10,81,87,50,44,40,46,35,60,46,27,20,10,28,28,25,13,30,21,4,84,60,10,1,48,1,5,,5,6,Interesting study. Thank you.
2/27/19 11:08,2/27/19 11:17,0,162.198.138.219,100,553,1,2/27/19 11:17,R_D0DHYqNiiFBgcNz,,,,,41.36759949,-81.86180115,anonymous,EN,1,77,66,54,40,27,78,73,56,52,50,33,49,49,34,56,80,38,6,72,66,50,79,54,58,30,47,79,38,43,51,41,52,34,51,63,50,60,41,4,42,57,50,2,46,1,2,,4,4,
2/27/19 11:08,2/27/19 11:17,0,104.35.170.65,100,573,1,2/27/19 11:17,R_24jjU3d4fIvbG5u,,,,,34.14830017,-118.0016022,anonymous,EN,1,61,58,26,43,43,54,64,53,43,53,30,44,53,38,33,55,25,6,72,20,38,74,39,44,28,29,62,44,40,48,32,29,40,35,61,29,45,28,4,66,54,34,1,55,2,5,,6,6,
2/27/19 11:09,2/27/19 11:17,0,24.211.26.202,100,506,1,2/27/19 11:17,R_1NlEOToftihy14m,,,,,43.05000305,-88.39720154,anonymous,EN,1,60,56,35,50,35,55,50,60,55,50,10,62,46,19,25,65,5,6,64,34,50,90,45,60,30,30,65,45,25,50,35,15,60,40,30,3,60,15,4,80,40,20,1,35,1,5,,3,5,n/a
2/27/19 11:13,2/27/19 11:17,0,18.223.143.247,100,241,1,2/27/19 11:17,R_tGP85zzXtnJOa0p,,,,,39.96530151,-83.02349854,anonymous,EN,1,63,47,9,20,12,80,15,20,71,31,5,21,49,30,17,19,3,6,82,21,18,84,15,29,19,38,80,25,20,27,12,29,32,34,33,45,46,10,4,70,59,21,1,30,2,5,,4,4,it was interesting thank you
2/27/19 11:13,2/27/19 11:17,0,67.220.16.138,100,275,1,2/27/19 11:17,R_3exz4GDL9OraomT,,,,,45.01960754,-93.24019623,anonymous,EN,1,80,46,16,50,24,91,35,30,36,37,7,68,25,36,8,64,5,6,6,9,25,91,9,68,5,28,11,8,18,65,51,51,55,47,64,6,4,42,4,24,74,52,1,39,1,5,,2,2,
2/27/19 11:08,2/27/19 11:17,0,141.126.143.151,100,571,1,2/27/19 11:17,R_3iDno6ynnd8YKn8,,,,,43.12049866,-89.35230255,anonymous,EN,1,40,80,20,70,70,75,80,85,75,70,40,80,,25,60,75,30,6,80,15,60,75,65,50,50,35,65,75,55,55,35,45,55,40,65,45,80,20,4,95,20,20,1,31,1,3,,4,2,
2/27/19 11:14,2/27/19 11:17,0,71.76.5.167,100,214,1,2/27/19 11:17,R_2fpvERJUL5AYjET,,,,,33.91369629,-80.35420227,anonymous,EN,1,61,86,16,33,22,91,68,72,40,37,9,42,69,11,35,45,5,6,65,12,13,79,62,60,62,31,69,74,75,57,37,73,82,55,70,37,56,19,4,82,48,54,1,26,1,5,,5,5,
2/27/19 11:08,2/27/19 11:17,0,199.193.237.16,100,546,1,2/27/19 11:17,R_1pPD6MLTJXI8sbj,,,,,43.98809814,-124.0993042,anonymous,EN,1,25,90,40,80,85,25,50,100,90,80,15,75,50,50,50,80,5,6,95,10,50,75,80,75,50,80,25,50,90,100,60,50,90,75,95,10,85,5,4,85,50,25,1,38,2,5,,2,2,"Thanks, good day!"
2/27/19 11:14,2/27/19 11:17,0,201.230.169.32,100,224,1,2/27/19 11:17,R_1DZOYTxtTHIuOAn,,,,,-8.116699219,-79.03330231,anonymous,EN,1,23,,21,22,14,32,15,32,31,27,16,25,38,17,38,25,35,6,10,24,22,15,41,20,33,55,31,27,44,40,31,29,29,23,26,39,49,50,4,31,30,38,1,30,2,5,,6,6,none
2/27/19 11:14,2/27/19 11:18,0,107.219.126.149,100,232,1,2/27/19 11:18,R_3NKVbl3OPsYBYHC,,,,,41.59300232,-88.05069733,anonymous,EN,1,39,77,49,24,61,50,50,8,57,61,29,41,68,68,33,67,15,6,50,50,28,100,0,70,0,61,72,50,22,45,25,23,100,35,63,0,50,23,4,81,65,18,1,42,1,5,,3,4,
2/27/19 11:14,2/27/19 11:18,0,73.213.227.58,100,214,1,2/27/19 11:18,R_2s0Hno159ZPcj6I,,,,,39.37159729,-76.67440033,anonymous,EN,1,70,54,55,40,30,74,67,5,64,15,0,50,5,64,16,25,0,6,94,15,6,90,85,87,16,0,90,22,10,25,10,60,45,30,35,20,50,10,4,95,66,5,1,30,1,5,,3,5,
2/27/19 11:12,2/27/19 11:18,0,173.215.15.248,100,322,1,2/27/19 11:18,R_432aZWCkQDo9Iyt,,,,,42.01939392,-92.104599,anonymous,EN,1,55,39,47,43,40,49,52,45,43,41,27,51,44,27,29,47,10,6,64,11,36,61,31,50,31,40,49,34,40,41,40,41,9,46,49,40,51,40,4,57,51,40,1,48,2,5,,7,7,none
2/27/19 11:14,2/27/19 11:18,0,50.117.102.156,100,236,1,2/27/19 11:18,R_2YaH99QXAhMnT19,,,,,33.76699829,-118.1892014,anonymous,EN,1,45,93,28,82,83,24,80,92,78,86,88,80,87,60,74,68,82,6,66,54,92,53,77,52,85,78,26,80,87,83,85,82,87,86,43,80,40,89,4,79,46,88,1,29,1,5,,6,6,No
2/27/19 11:09,2/27/19 11:18,0,73.91.206.91,100,511,1,2/27/19 11:18,R_3r2nDvxvp7PeTU1,,,,,35.25100708,-90.02960205,anonymous,EN,1,59,82,80,61,64,85,68,73,74,71,60,71,59,68,51,79,55,6,64,75,66,53,66,70,55,59,59,62,53,84,54,73,82,64,75,83,72,56,4,66,52,75,1,28,1,3,,6,5,
2/27/19 11:15,2/27/19 11:18,0,149.161.68.192,100,183,1,2/27/19 11:18,R_1dMHpIRufxW2Gnn,,,,,41.65460205,-86.24790192,anonymous,EN,1,57,56,45,44,66,47,54,73,43,39,,43,46,37,42,40,36,6,36,31,62,31,,24,34,,27,24,37,46,31,28,38,33,33,38,36,29,4,34,39,30,1,26,1,4,,5,5,no
2/27/19 11:10,2/27/19 11:18,0,172.58.6.234,100,511,1,2/27/19 11:18,R_3PbhTnGBo89cfGv,,,,,33.78379822,-84.44550323,anonymous,EN,1,0,81,0,95,90,0,90,75,90,90,40,80,100,0,69,70,40,6,60,0,85,92,75,94,43,45,70,85,86,100,84,64,83,73,74,33,80,76,4,96,55,84,1,30,2,5,,5,5,
2/27/19 11:16,2/27/19 11:18,0,134.196.142.195,100,157,1,2/27/19 11:18,R_1rxfk1X3z2c0Jyr,,,,,13.70860291,100.4552917,anonymous,EN,1,42,67,47,51,50,85,70,78,51,51,38,50,84,47,50,66,9,6,88,51,51,62,53,51,52,52,91,53,92,50,51,19,51,80,50,57,75,30,4,89,51,51,1,30,1,5,,1,2,
2/27/19 11:13,2/27/19 11:18,0,73.107.255.185,100,313,1,2/27/19 11:18,R_1CDzMrFC8y2ubHk,,,,,26.18440247,-81.41519928,anonymous,EN,1,2,100,3,100,100,10,100,70,100,100,20,100,90,5,90,15,10,6,70,0,80,10,100,10,100,100,10,100,100,100,100,,90,100,5,90,15,80,4,70,10,90,1,52,2,5,,1,2,
2/27/19 11:15,2/27/19 11:18,0,75.130.231.162,100,185,1,2/27/19 11:18,R_1lcVkGtzuRBeomy,,,,,42.11289978,-71.86869812,anonymous,EN,1,47,75,21,69,63,61,66,67,69,71,57,73,70,35,55,45,48,6,63,31,49,52,72,47,62,61,65,64,63,75,56,67,70,63,32,40,44,51,4,40,25,55,1,29,2,5,,2,2,
2/27/19 11:15,2/27/19 11:18,0,67.254.210.204,100,228,1,2/27/19 11:18,R_2qmkjqokDAFrNSJ,,,,,40.80189514,-73.95310211,anonymous,EN,1,0,100,0,100,69,0,100,55,96,100,79,100,100,1,70,2,20,6,7,1,87,0,70,0,100,72,10,100,74,80,50,74,51,68,0,100,2,80,4,0,0,51,1,38,2,5,,1,1,
2/27/19 11:14,2/27/19 11:18,0,24.208.211.118,100,291,1,2/27/19 11:18,R_2dJS99DOSJudGFv,,,,,40.24769592,-83.36219788,anonymous,EN,1,9,71,7,70,58,63,72,91,76,37,18,78,56,5,31,77,23,6,92,5,50,57,88,17,80,73,45,64,92,73,71,71,80,65,18,61,83,63,4,90,17,55,1,19,1,5,,3,4,Great hit!
2/27/19 11:10,2/27/19 11:19,0,71.121.131.229,100,501,1,2/27/19 11:19,R_2cjimbBAg3uwbRw,,,,,39.33610535,-76.53890228,anonymous,EN,1,60,91,10,80,10,19,100,51,60,50,5,50,50,50,0,100,0,6,90,0,51,100,5,82,0,20,100,50,10,50,10,5,50,5,50,0,50,10,4,100,61,10,1,53,2,5,,3,5,I know mentally ill people and different people have different degrees of the qualities you mention.  This was a hard quiz to answer.
2/27/19 11:08,2/27/19 11:19,0,73.78.223.191,100,609,1,2/27/19 11:19,R_d4FM52Vb9CZFvCF,,,,,39.92410278,-105.0639038,anonymous,EN,1,50,78,15,70,70,30,80,80,75,75,55,75,60,50,70,75,65,6,85,10,60,80,75,30,70,65,30,70,75,80,60,55,75,75,25,70,75,75,4,85,25,65,1,46,1,5,,1,1,
2/27/19 11:07,2/27/19 11:19,0,75.132.170.204,100,664,1,2/27/19 11:19,R_3MMQuMRWeRAUrRx,,,,,38.59599304,-90.00710297,anonymous,EN,1,0,60,0,88,55,74,78,100,89,87,89,96,89,0,92,0,38,6,100,0,54,39,99,6,79,100,30,85,100,100,100,71,100,100,0,81,32,50,4,91,18,37,1,25,2,3,,1,1,
2/27/19 11:16,2/27/19 11:19,0,209.136.123.151,100,138,1,2/27/19 11:19,R_1dB2ofPy5VpH4uM,,,,,30.20089722,-93.4437027,anonymous,EN,1,18,44,59,47,19,60,50,36,45,50,13,23,49,32,19,31,2,6,89,16,34,94,12,74,14,22,87,15,29,17,11,28,52,18,14,6,54,1,4,80,48,6,1,27,1,5,,3,3,
2/27/19 11:15,2/27/19 11:19,0,73.79.166.153,100,228,1,2/27/19 11:19,R_3EA3DPyFHrw5nfl,,,,,40.07519531,-80.77469635,anonymous,EN,1,75,42,57,77,78,34,92,70,72,91,32,16,74,35,83,15,61,6,93,28,49,88,9,81,28,15,83,33,28,60,23,15,7,19,84,8,69,7,4,95,88,12,1,36,2,5,,3,3,
2/27/19 11:14,2/27/19 11:19,0,50.25.59.23,100,273,1,2/27/19 11:19,R_21oetWsMUkI7Wvw,,,,,37.69020081,-82.2641983,anonymous,EN,1,7,82,5,91,83,14,81,79,80,79,70,63,71,10,85,6,74,7,28,6,72,8,60,6,69,69,18,75,61,60,57,70,53,63,38,43,36,51,4,61,15,37,1,59,2,5,,1,1,
2/27/19 11:08,2/27/19 11:19,0,131.191.3.97,100,654,1,2/27/19 11:19,R_2ZQU1HTPN5dF1H8,,,,,47.26319885,-122.4992981,anonymous,EN,1,100,,1,98,1,100,53,1,1,1,1,56,1,1,1,100,1,6,100,1,1,100,100,100,99,52,100,100,1,52,52,100,53,100,1,1,1,,4,55,53,52,1,33,1,5,,7,4,
2/27/19 11:15,2/27/19 11:19,0,74.91.49.35,100,278,1,2/27/19 11:19,R_sNXvQjyQcnqqAwx,,,,,40.710495,-74.01290131,anonymous,EN,1,6,20,19,74,48,76,41,24,26,34,55,73,17,100,14,15,25,6,9,64,55,47,29,54,76,78,62,16,26,59,9,81,65,77,55,24,25,11,4,11,23,31,1,28,2,5,,5,4,nice study
2/27/19 11:11,2/27/19 11:19,0,172.58.7.16,100,514,1,2/27/19 11:19,R_25SZNsDRxgb7Lww,,,,,33.82310486,-84.32579803,anonymous,EN,1,68,30,56,13,7,23,22,37,49,0,2,43,61,1,81,8,4,6,85,24,34,0,87,82,70,87,81,67,80,89,72,81,94,68,0,61,80,90,4,0,84,75,1,24,1,3,,6,6,
2/27/19 11:08,2/27/19 11:19,0,70.187.80.244,100,672,1,2/27/19 11:20,R_3O7bPtwhkNFO5V5,,,,,29.61380005,-82.38600159,anonymous,EN,1,35,40,27,63,57,48,55,78,74,49,57,66,50,66,63,37,69,6,53,39,65,71,56,64,49,64,65,64,70,64,56,67,61,52,26,57,36,57,4,46,32,55,1,25,1,5,,1,1,NA
2/27/19 11:16,2/27/19 11:20,0,68.195.11.250,100,190,1,2/27/19 11:20,R_1HbetruKqSJ48dC,,,,,40.87640381,-74.08380127,anonymous,EN,1,31,50,19,62,36,49,57,38,64,58,39,50,66,21,32,42,30,6,54,19,52,51,32,51,40,40,49,45,36,26,40,29,28,28,47,36,55,37,4,47,58,29,1,29,1,5,,2,3,
2/27/19 11:13,2/27/19 11:20,0,69.133.33.254,100,376,1,2/27/19 11:20,R_2xA9TY7Chd9YMGb,,,,,39.75309753,-84.2507019,anonymous,EN,1,26,71,2,69,60,38,72,58,51,50,39,50,50,29,49,50,6,6,60,6,51,61,53,19,50,51,68,62,52,51,50,28,51,44,26,29,39,12,4,71,19,40,1,56,1,5,,2,2,
2/27/19 11:13,2/27/19 11:20,0,107.175.31.138,100,415,1,2/27/19 11:20,R_12chy1k6BaLPgvk,,,,,42.88639832,-78.87809753,anonymous,EN,1,63,60,67,60,61,68,69,66,,65,,,63,73,66,70,68,67,57,67,66,69,73,70,59,62,63,65,65,64,59,60,69,53,62,63,62,70,67,62,70,66,1,39,2,5,,5,6,
2/27/19 11:11,2/27/19 11:20,0,198.46.202.234,100,543,1,2/27/19 11:20,R_UMVP1aEWqz4Wcvv,,,,,41.29490662,-96.05460358,anonymous,EN,1,67,32,67,40,35,67,48,75,43,57,78,27,61,71,62,40,33,6,84,76,26,49,41,32,66,30,85,54,62,71,44,66,32,71,71,64,25,52,4,33,36,32,1,26,1,5,,7,5,NO
2/27/19 11:12,2/27/19 11:20,0,76.176.36.195,100,450,1,2/27/19 11:20,R_1rPOaLXjrGjQqQP,,,,,34.8914032,-117.0386963,anonymous,EN,1,30,35,7,36,31,30,31,33,33,27,28,35,30,29,15,21,17,6,25,15,41,61,32,17,25,66,50,45,26,57,55,38,63,40,25,34,65,33,4,58,29,50,1,28,2,4,,4,4,
2/27/19 11:16,2/27/19 11:20,0,47.208.15.31,100,234,1,2/27/19 11:20,R_3D5OCFG08DoaduR,,,,,40.87420654,-124.0764999,anonymous,EN,1,71,70,0,50,38,100,50,50,49,50,29,81,29,60,19,81,20,6,100,0,39,71,50,20,30,70,30,60,50,70,29,29,100,40,28,10,90,70,4,81,30,18,1,29,2,5,,1,2,
2/27/19 11:16,2/27/19 11:20,0,174.27.1.246,100,241,1,2/27/19 11:20,R_3QKpXxhFM7UdclM,,,,,43.63389587,-116.2942047,anonymous,EN,1,20,58,5,69,29,6,71,61,60,30,13,40,32,12,40,38,14,6,72,18,29,64,44,46,23,30,31,30,27,67,26,32,34,31,28,13,28,28,4,25,50,26,1,59,1,5,,6,6,
2/27/19 11:09,2/27/19 11:20,0,138.59.206.181,100,636,1,2/27/19 11:20,R_2BbRHGksdxeZ2D8,,,,,40.73640442,-73.86949921,anonymous,EN,1,67,67,47,66,67,83,64,74,75,74,78,69,66,65,75,62,77,79,63,77,72,67,56,66,81,60,85,69,75,74,79,60,65,68,72,70,70,62,70,71,60,72,1,34,1,4,,6,5,good
2/27/19 11:17,2/27/19 11:20,0,76.77.228.98,100,167,1,2/27/19 11:20,R_3RfRSKkrUBgvsgo,,,,,39.01350403,-89.78569794,anonymous,EN,1,15,83,21,82,50,70,85,84,74,73,15,82,41,61,50,51,18,6,91,30,48,92,61,84,21,32,62,72,51,75,52,14,70,17,90,29,23,17,4,94,72,17,1,46,1,5,,5,6,
2/27/19 11:16,2/27/19 11:20,0,76.20.214.107,100,269,1,2/27/19 11:20,R_1gq1HdIkZlM8Ptl,,,,,33.89920044,-84.85720062,anonymous,EN,1,50,50,51,51,50,50,53,51,51,51,35,51,50,50,46,49,40,6,56,51,49,73,51,56,50,51,60,52,46,50,51,50,51,40,50,34,51,50,4,65,51,49,1,27,1,5,,2,2,
2/27/19 11:10,2/27/19 11:20,0,100.37.28.208,100,636,1,2/27/19 11:20,R_1j7LnCM5TVCGhrf,,,,,40.54679871,-74.18039703,anonymous,EN,1,78,66,53,51,56,51,,57,59,60,70,61,58,50,50,54,29,6,42,54,57,75,50,52,51,52,53,62,51,50,53,54,,54,60,49,53,30,4,73,42,50,1,65,1,5,,2,2,none
2/27/19 11:14,2/27/19 11:20,0,74.192.142.156,100,375,1,2/27/19 11:20,R_3gYkNc2kqFuC30i,,,,,30.64109802,-97.75109863,anonymous,EN,1,20,75,2,75,82,35,87,87,77,70,45,78,62,15,65,38,35,6,57,1,65,54,74,5,69,70,28,77,75,80,70,65,68,62,18,68,8,57,4,47,2,62,1,25,2,5,,1,2,
2/27/19 11:14,2/27/19 11:20,0,50.117.102.8,100,358,1,2/27/19 11:20,R_OiAX3RYB0WOHyfL,,,,,33.76699829,-118.1892014,anonymous,EN,1,61,84,54,80,77,83,75,76,74,73,82,72,79,50,79,72,78,6,77,81,68,53,77,71,77,74,71,80,77,73,68,83,74,69,44,79,72,75,4,79,66,82,1,25,1,5,,6,5,very interesting and too good.
2/27/19 11:17,2/27/19 11:20,0,142.196.231.97,100,208,1,2/27/19 11:20,R_2zp9nBlNC7UddwY,,,,,28.65289307,-81.21060181,anonymous,EN,1,35,45,63,81,51,73,52,80,34,49,39,30,62,55,39,38,64,6,43,88,76,53,69,56,37,65,29,46,43,30,13,25,46,49,12,40,39,68,4,41,10,80,1,55,2,5,,1,1,
2/27/19 11:13,2/27/19 11:21,0,38.100.151.206,100,431,1,2/27/19 11:21,R_3R31l6fPpKaGr9j,,,,,29.75019836,-95.47100067,anonymous,EN,1,34,72,18,52,51,87,39,59,58,63,36,27,70,19,,84,3,6,100,16,27,94,7,50,8,43,94,32,18,55,38,6,40,56,59,8,83,26,4,92,14,11,1,26,1,2,,6,6,
2/27/19 11:11,2/27/19 11:21,0,154.77.147.31,100,593,1,2/27/19 11:21,R_1mngcfOsIcpS9zM,,,,,1,38,anonymous,EN,1,90,50,69,31,32,95,53,28,50,50,15,17,8,78,30,78,6,6,95,78,51,64,54,19,55,73,35,51,49,41,36,32,61,60,26,50,41,61,4,55,51,41,1,37,2,3,,2,4,NA
2/27/19 11:17,2/27/19 11:21,0,70.114.88.138,100,250,1,2/27/19 11:21,R_blPjPi6iVGtuRQl,,,,,32.81790161,-96.63189697,anonymous,EN,1,28,58,46,21,47,66,39,52,42,36,21,52,75,33,54,75,53,6,35,48,41,49,48,23,69,36,40,74,37,84,41,65,57,46,48,52,66,60,4,43,29,39,1,23,1,5,,6,6,thank you!
2/27/19 11:18,2/27/19 11:21,0,104.173.219.243,100,174,1,2/27/19 11:21,R_4IV5XZNRhDWKPex,,,,,34.02900696,-118.4004974,anonymous,EN,1,51,50,19,40,30,56,50,50,50,40,24,41,40,39,35,50,9,6,70,18,29,73,39,50,30,40,61,50,40,50,41,30,39,30,40,29,57,29,4,61,50,30,1,31,1,5,,4,5,
2/27/19 11:17,2/27/19 11:21,0,192.154.226.29,100,212,1,2/27/19 11:21,R_3iPYfdNqoLskaqf,,,,,32.84249878,-117.2483978,anonymous,EN,1,62,65,48,69,61,73,55,65,79,66,67,75,,78,65,73,64,6,59,78,56,66,57,67,57,75,73,61,60,67,67,56,64,71,69,76,66,63,4,67,56,55,1,22,2,2,,6,5,its nice
2/27/19 11:17,2/27/19 11:21,0,192.154.213.103,100,228,1,2/27/19 11:21,R_1CvXLc6wONI8A6F,,,,,32.81370544,-96.87039948,anonymous,EN,1,52,93,51,81,86,50,85,86,89,86,88,76,78,47,92,65,85,6,84,46,82,37,91,66,88,92,63,86,96,83,85,80,93,92,51,88,83,,4,81,36,91,1,24,2,2,,4,3,nice
2/27/19 11:09,2/27/19 11:21,0,196.16.109.12,100,726,1,2/27/19 11:21,R_2TsAbF0DrbKa0Dj,,,,,34.05439758,-118.2440033,anonymous,EN,1,60,60,50,20,50,60,60,70,60,50,70,25,57,70,60,40,20,6,80,71,30,91,18,65,25,40,61,10,31,50,30,30,29,25,75,60,18,20,4,90,90,30,1,28,1,5,,6,5,no comments
2/27/19 11:18,2/27/19 11:21,0,192.227.215.152,100,196,1,2/27/19 11:21,R_1HjKC0ghT9D0Da2,,,,,42.88639832,-78.87809753,anonymous,EN,1,86,95,93,92,82,90,,84,94,86,94,86,92,95,94,83,84,6,89,87,92,95,85,95,94,90,95,88,93,87,87,89,86,87,89,91,83,75,4,96,86,96,1,24,2,2,,6,6,nice
2/27/19 11:15,2/27/19 11:21,0,67.160.207.85,100,350,1,2/27/19 11:21,R_3R1UPsb2eu1Mku0,,,,,37.43710327,-121.895401,anonymous,EN,1,20,80,9,71,76,53,79,80,84,82,61,68,82,17,81,20,40,6,54,3,72,94,70,60,13,71,88,80,58,59,39,29,54,42,26,70,59,58,4,79,31,10,1,30,2,5,,4,4,
